"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ADAD2",0.162444167472278,-0.808958467639697,4.0804728567969,-0.198251157654977,0.842848563693048,NA
"ADAL",284.353722470202,-0.0390501069565345,0.131770443457527,-0.296349514594458,0.766963176014965,0.921793807951064
"ADAM10",3075.23971920542,-0.0411817884900465,0.0868127679331033,-0.474374789222026,0.635232667636036,0.869118197705136
"ADAM11",8.01713628307954,0.70584076905075,0.692439332753156,1.01935395010608,0.308034959844947,NA
"ADAM12",2938.80964774147,-0.0758754808256769,0.0828086882346747,-0.91627439636105,0.359522993469114,0.699711018660832
"ADAM15",1941.36559237855,0.062899599002668,0.133025693936933,0.472837969426331,0.636328782825911,0.870035507928959
"ADAM17",1657.67482929359,0.391579838885402,0.0870715123026321,4.49722106036701,6.88473961533415e-06,0.000259983732488618
"ADAM18",0,NA,NA,NA,NA,NA
"ADAM19",293.565899553135,-0.0353691644485786,0.136120046083311,-0.259838028756846,0.794988715456267,0.932485188166403
"ADAM1A",59.0363340732676,0.191698711113173,0.34153962896388,0.561278091490362,0.574607974398764,0.837777219130783
"ADAM2",0,NA,NA,NA,NA,NA
"ADAM20",2.31572322300242,0.108446279850426,1.52906754938439,0.0709231452162383,0.943458922538889,NA
"ADAM20P1",12.3667226319204,0.35084941504745,0.61732707904958,0.568336343818918,0.569806605269373,NA
"ADAM21",7.43887829287333,-1.3619731298034,0.740736593547466,-1.83867401943891,0.0659631469483012,NA
"ADAM21P1",0.174908655330474,1.11459488400279,4.0804728567969,0.27315336313197,0.784735327961881,NA
"ADAM22",20.2031448315123,-0.298167482074915,0.408590753203488,-0.729746034968197,0.465545436340905,0.775638789837871
"ADAM23",317.103236160636,0.248356091244838,0.125606208583084,1.9772596756677,0.0480122852334429,0.26117079416338
"ADAM28",21.6688359471368,0.60052635271315,0.412450666478223,1.45599559297804,0.145393837893669,0.477006023691442
"ADAM29",0,NA,NA,NA,NA,NA
"ADAM30",0,NA,NA,NA,NA,NA
"ADAM32",25.6701089830765,0.115317792931374,0.399187467651232,0.288881295822962,0.772672217562478,0.924266423895743
"ADAM33",3246.84616865067,0.990155655671242,0.410498107628179,2.41208336231383,0.0158616544311046,0.12646611623527
"ADAM3A",0,NA,NA,NA,NA,NA
"ADAM3B",0.185832883874768,1.11459488400279,4.0804728567969,0.27315336313197,0.784735327961881,NA
"ADAM5",0,NA,NA,NA,NA,NA
"ADAM6",0,NA,NA,NA,NA,NA
"ADAM7",0,NA,NA,NA,NA,NA
"ADAM8",19.2099257653823,0.213385888881057,0.516008034504273,0.413532105340289,0.679216805195767,0.889512292650731
"ADAM9",15862.5618900614,-0.146757732807871,0.079630063260174,-1.84299405022915,0.0653298791837378,0.311836484725456
"ADAMDEC1",0,NA,NA,NA,NA,NA
"ADAMTS1",4903.40976514842,-0.388617226280265,0.0868779043022549,-4.47314227249585,7.70784559263905e-06,0.000284469723458645
"ADAMTS10",10.7857812887533,0.345902126875788,0.655589798944596,0.527619751607851,0.59776328119997,NA
"ADAMTS12",3073.85816068616,0.235169708976277,0.0827059631424383,2.84344320579717,0.00446289625051875,0.0519594390989797
"ADAMTS13",202.01074863199,0.267403967139752,0.318190171291923,0.840390405693653,0.400689526775075,0.731944460609905
"ADAMTS14",4.92473331672408,-0.685681587053203,0.953483010976411,-0.719133512773377,0.472058660313147,NA
"ADAMTS15",204.521606699251,0.463523470527179,0.188537006888806,2.45852778813102,0.013950797966239,0.116432412494658
"ADAMTS16",0,NA,NA,NA,NA,NA
"ADAMTS17",0.649776669889111,-2.74485484223278,3.25340716224912,-0.843686235796944,0.39884476100924,NA
"ADAMTS18",0.165195115036011,1.11459488400279,4.0804728567969,0.27315336313197,0.784735327961881,NA
"ADAMTS19",0,NA,NA,NA,NA,NA
"ADAMTS19-AS1",0,NA,NA,NA,NA,NA
"ADAMTS2",5013.34565605326,0.0700124043111759,0.0887679590185322,0.788712561213211,0.430280024589115,0.752796938587603
"ADAMTS20",0,NA,NA,NA,NA,NA
"ADAMTS3",111.795643484195,-0.331359217146866,0.222231939867065,-1.49105127438062,0.135948033577972,0.45991456282883
"ADAMTS4",70.242970168618,0.0793424863575911,0.251288042631533,0.315743182710577,0.75219744702047,0.915814626731621
"ADAMTS5",296.7184427511,0.0952577036506344,0.155113375824785,0.614116630136634,0.539138259637231,0.819686456593984
"ADAMTS6",254.972825547279,-0.417944957943788,0.170884241937968,-2.44577822509523,0.0144539878968518,0.119071541202048
"ADAMTS7",492.372607833201,0.175637396908094,0.144370861774784,1.21657095309222,0.223767499931087,0.580829773100021
"ADAMTS7P1",0.164941234795159,-0.808958467639697,4.0804728567969,-0.198251157654977,0.842848563693048,NA
"ADAMTS8",0.162444167472278,-0.808958467639697,4.0804728567969,-0.198251157654977,0.842848563693048,NA
"ADAMTS9",335.411750120177,-0.184233014686862,0.137233997227055,-1.34247357367319,0.179442493234829,0.525344213879359
"ADAMTS9-AS1",1.31183803557473,-0.6106973112,1.80305358279641,-0.338701698622207,0.734834460910155,NA
"ADAMTS9-AS2",29.4191239035232,0.759729573131272,0.364645487177242,2.08347449741506,0.0372079939298259,0.224482575087714
"ADAMTSL1",1835.52238357665,0.212305072377946,0.0853148465211491,2.48848917902369,0.0128287141078106,0.109094312922035
"ADAMTSL2",0.963560984227684,-0.902939152578033,2.1887488705137,-0.412536661808128,0.6799461147795,NA
"ADAMTSL3",20.2826547457177,-0.395246305837054,0.442379099473065,-0.893456102035216,0.371612970357592,0.709774780504136
"ADAMTSL4",654.018879998036,-0.26193080521879,0.193574198875133,-1.35312870589613,0.17601451644884,0.520335175923642
"ADAMTSL4-AS1",9.14125112307012,-0.0269671415800419,0.636359423336146,-0.0423772173258082,0.96619798997105,NA
"ADAMTSL5",113.253821953599,-0.263117653960938,0.231540466846713,-1.13637869675338,0.255798107614977,0.617594096739792
"ADAP1",7.94418369971756,0.716315957483483,0.643805421538563,1.11262802939999,0.265868217171863,NA
"ADAP2",8.43699214239897,0.315505909849837,0.6305342880924,0.500378672196177,0.616808467997572,NA
"ADAR",4895.30728087557,0.0527744390429781,0.0751679001798931,0.702087445793716,0.482624631045809,0.786347385350775
"ADARB1",7741.81525928045,-0.0120354877866546,0.172031121018307,-0.0699611077077955,0.944224615306309,0.980813130936899
"ADARB2",0,NA,NA,NA,NA,NA
"ADARB2-AS1",0,NA,NA,NA,NA,NA
"ADAT1",458.469781211683,0.0243271885473892,0.124384329523614,0.195580815047693,0.844938277642748,0.94948369291493
"ADAT2",137.519080500223,0.0187298193642238,0.233347092999162,0.0802659211370209,0.936025761727345,0.978616774238332
"ADAT3",23.1390831820809,0.0267639710181686,0.468240344989584,0.0571586180143532,0.954418842277746,0.984369747187319
"ADCK1",114.765186917037,0.105206095926092,0.20129642159389,0.522642653520896,0.601222952268369,0.852452888946638
"ADCK2",146.92224474578,0.273759406606845,0.205953192010958,1.32923119051381,0.183771707736867,0.531213181361416
"ADCK5",99.781991027336,-0.034894758139956,0.203657449700244,-0.171340445396504,0.863956079831175,0.955323358346677
"ADCY1",8.48406373762217,-0.661183313460015,0.672199378614986,-0.983611908154885,0.325306367828724,NA
"ADCY10",2.50394359943013,0.753083197125254,1.15574892678431,0.651597574241829,0.51466081301734,NA
"ADCY10P1",191.61588264668,0.482390623035007,0.255719103582406,1.88640823574432,0.0592399636060623,0.296723662383614
"ADCY2",40.640790374511,-0.0299487160526754,0.305486126435607,-0.0980362558591947,0.921903504008833,0.974379563159387
"ADCY3",1449.83846203204,0.0119090762398558,0.0954254025007917,0.12479985336983,0.900682003479097,0.967140990784184
"ADCY4",83.5497414376872,-0.125955098171023,0.324734774317039,-0.387870681345795,0.698111735802366,0.898804199430105
"ADCY5",30.22797851993,0.564130642887338,0.401918447163664,1.4035948010558,0.16043954414995,0.498023917366108
"ADCY6",2123.48878857924,0.130787819710355,0.168036660616528,0.778329081466468,0.436375035368007,0.756197653734291
"ADCY7",2953.42387446494,-0.0803989541541474,0.116614243371838,-0.689443689119399,0.490544097987683,0.789166419964029
"ADCY8",0,NA,NA,NA,NA,NA
"ADCY9",1121.66648809784,0.207185082639143,0.103518485129586,2.00143078194957,0.0453459861914116,0.252356902222004
"ADCYAP1",0.185832883874768,1.11459488400279,4.0804728567969,0.27315336313197,0.784735327961881,NA
"ADCYAP1R1",0.324888334944555,-1.74385002454238,4.03445074980646,-0.432239760177029,0.665567164393204,NA
"ADD1",4449.97039560621,0.0352064398945913,0.088318400315612,0.398630860259908,0.690165219218317,0.895386623777757
"ADD2",0.515969233705938,1.05014568335151,2.62963565374954,0.399350260502487,0.689635138250658,NA
"ADD3",3941.66948943064,0.422362330735697,0.104820082222606,4.02940278026808,5.59187358580734e-05,0.00149284690729299
"ADD3-AS1",5.54607381819705,0.944091381538995,0.802754933189777,1.17606425386589,0.2395692008781,NA
"ADGB",0,NA,NA,NA,NA,NA
"ADGRA1",0,NA,NA,NA,NA,NA
"ADGRA1-AS1",0,NA,NA,NA,NA,NA
"ADGRA2",1802.97063752849,0.462356663554344,0.087128545067006,5.30660374506162,1.11686605802528e-07,6.58395068052187e-06
"ADGRA3",596.128373964177,-0.141266582293913,0.1124765391049,-1.25596487425846,0.209128705630779,0.56538533900524
"ADGRB1",0.803613884078288,-0.479102959474611,2.08269104721029,-0.230040341372935,0.818060422308313,NA
"ADGRB2",129.141852094801,0.341465849839959,0.186231600847273,1.83355482252442,0.0667201036134367,0.315509803947678
"ADGRB3",1.00983065655096,-0.814709782618919,1.94148411371909,-0.419632474384902,0.674753961190287,NA
"ADGRD1",9.73563000425583,0.14941930494518,0.596801597496785,0.25036679789716,0.802303703541481,NA
"ADGRD1-AS1",0,NA,NA,NA,NA,NA
"ADGRE1",0,NA,NA,NA,NA,NA
"ADGRE2",8.6609593597596,-0.603125424696061,0.721596871894387,-0.83582045347937,0.403255918158716,NA
"ADGRE3",0,NA,NA,NA,NA,NA
"ADGRE4P",0,NA,NA,NA,NA,NA
"ADGRE5",690.13079905263,0.0332251426116295,0.148800319145068,0.223286769830364,0.823312323502092,0.942890730087076
"ADGRF1",0,NA,NA,NA,NA,NA
"ADGRF2",0,NA,NA,NA,NA,NA
"ADGRF3",8.06966807591778,0.148458655793222,0.684604200189171,0.216853264634076,0.828322700299784,NA
"ADGRF4",0,NA,NA,NA,NA,NA
"ADGRF5",0,NA,NA,NA,NA,NA
"ADGRG1",4.49230613980875,1.38695624952044,1.01787986677821,1.36259326349624,0.173010733092923,NA
"ADGRG2",19.6211738185103,0.288561519630738,0.428671903482924,0.673152397640712,0.500850341829129,0.795836999463333
"ADGRG3",0,NA,NA,NA,NA,NA
"ADGRG4",0.649776669889111,-2.74485484223278,3.25340716224912,-0.843686235796944,0.39884476100924,NA
"ADGRG5",0,NA,NA,NA,NA,NA
"ADGRG6",78.1199356653789,-1.09601915001257,0.265494181487808,-4.12822286300427,3.65577704919033e-05,0.00105604131700336
"ADGRG7",0.174908655330474,1.11459488400279,4.0804728567969,0.27315336313197,0.784735327961881,NA
"ADGRL1",284.904908546662,0.328872807494356,0.170170995148444,1.93260201133262,0.0532852444731199,0.278490119320937
"ADGRL2",2108.02135563309,-0.102197180691527,0.0947755532708937,-1.07830740274784,0.280896594544377,0.638647409642263
"ADGRL3",6.45959866157432,-0.0995949422002063,0.814485557297372,-0.122279568137074,0.902677612823283,NA
"ADGRL3-AS1",0,NA,NA,NA,NA,NA
"ADGRL4",866.957989643795,0.0470532595925101,0.0992276687762738,0.474194951597622,0.635360893072131,0.869118197705136
"ADGRV1",1.30246944156907,-1.43833773919488,1.83307809230963,-0.784657099568854,0.432654642160129,NA
"ADH1A",5.89773452758422,0.883756772980729,0.796656094695703,1.10933284621176,0.267286620396184,NA
"ADH1B",4668.94339678601,0.796066231576539,0.128395381185611,6.20011580031629,5.64216315021698e-10,5.92791141298603e-08
"ADH1C",13.1336125755749,0.6108690942481,0.516112021992972,1.18359787840094,0.236572280640169,NA
"ADH4",9.04216482860283,0.725044443732294,0.669973387383413,1.08219887145661,0.279164169859761,NA
"ADH5",4318.93383989105,0.00618127708873951,0.114853075549614,0.0538189949129343,0.95707937569898,0.985027645053533
"ADH6",1.48631301860266,0.480728770334671,1.5287316443573,0.314462497135509,0.753169795739921,NA
"ADH7",16.1661705415392,0.428109460267224,0.504392513191369,0.848762519408762,0.396013449839314,NA
"ADHFE1",96.9446337804897,0.671907314974328,0.252950119625481,2.65628383955364,0.00790070840554777,0.0785129131254587
"ADI1",1721.33169745662,-0.0946273772054248,0.105372910748534,-0.898023757085416,0.369172884027342,0.707622852837481
"ADIG",0.164941234795159,-0.808958467639697,4.0804728567969,-0.198251157654977,0.842848563693048,NA
"ADIPOQ",0,NA,NA,NA,NA,NA
"ADIPOQ-AS1",0,NA,NA,NA,NA,NA
"ADIPOR1",2004.80298764241,-0.238425241113012,0.172459420404215,-1.38250053580248,0.166818066071271,0.507189209982852
"ADIPOR2",1308.70726182924,0.0264505531194102,0.0959136625733133,0.275774612393644,0.782721184218355,0.928519836549998
"ADIRF",116.063714217605,-0.517593109543991,0.324387556543929,-1.59560099979944,0.110577904177129,0.414335504125674
"ADK",502.816867183185,-0.160957511810477,0.133707016339675,-1.20380752047876,0.228663982290629,0.585880041121606
"ADM",3618.20768480025,-0.250062126560811,0.118622949240788,-2.10804172515742,0.0350273804101908,0.216787036571955
"ADM2",553.842464368302,0.583512587522258,0.110054127237498,5.30205092865831,1.1450888398416e-07,6.68978358989076e-06
"ADM5",20.391214219911,0.548817889514578,0.449589243740918,1.22070956357408,0.2221960054694,0.579389024743435
"ADNP",1627.77773315525,0.130100240491344,0.117061194749393,1.11138657665219,0.266401987732663,0.627383423026234
"ADNP-AS1",13.9327817830016,0.541054883198892,0.513237235287842,1.05420036972853,0.29179119081483,NA
"ADNP2",377.264231545661,0.0789765070677697,0.129403448858247,0.610312227105192,0.541654998862652,0.821547698456306
"ADO",503.168817306637,-0.129535062626221,0.125254354656021,-1.03417612091776,0.301053835306486,0.654124310602551
"ADORA1",41.4948888870809,-0.0725883866376688,0.352473659205382,-0.205939890093667,0.836837865450671,0.946546597594316
"ADORA2A",7.03858778880789,0.282507445853784,0.690820549021734,0.408944763229526,0.682580197871341,NA
"ADORA2A-AS1",0.165195115036011,1.11459488400279,4.0804728567969,0.27315336313197,0.784735327961881,NA
"ADORA2B",26.0214306877293,0.00165297475023974,0.377568867333361,0.00437794239211018,0.996506918515542,0.998672677018057
"ADORA3",0,NA,NA,NA,NA,NA
"ADPGK",1463.3718657043,-0.138859742672769,0.118805985560055,-1.16879416485777,0.24248657191669,0.601736201701074
"ADPGK-AS1",0.67056421773025,1.63258396136442,2.78399223925733,0.586418287502099,0.5575944579641,NA
"ADPRH",76.1237860867157,-0.061660601086635,0.244538162047778,-0.252151241222578,0.8009241644114,0.935084362852679
"ADPRHL1",39.600673643223,0.454238155787659,0.297140786706237,1.52869675288548,0.12633963766112,0.443055935248741
"ADPRHL2",355.939607917949,-0.122342865548745,0.198032459988311,-0.617791979940896,0.536712470817273,0.817907365751249
"ADPRM",105.951516567363,0.0667430828308462,0.188482302657775,0.354107955440416,0.723257980301775,0.906337926075026
"ADRA1A",0.682445254283525,0.222944012277605,2.44350196098239,0.0912395471080252,0.927302251936438,NA
"ADRA1B",29.2736164984394,-0.0935197044248961,0.456511441548972,-0.204857306768868,0.837683612010274,0.94683842653561
"ADRA1D",0.349817310660947,2.00924329571978,3.99847594337492,0.502502284413865,0.615314245885493,NA
"ADRA2A",93.5806782787011,0.147178261372789,0.274953387256526,0.535284408900462,0.592453205800055,0.847420143817178
"ADRA2B",0,NA,NA,NA,NA,NA
"ADRA2C",1.45507511875221,0.496888623785201,1.68027522603625,0.295718591862689,0.767444997630507,NA
"ADRB1",0,NA,NA,NA,NA,NA
"ADRB2",15.2942974873115,-0.502316274361086,0.513583206997107,-0.97806210856874,0.328043606961547,NA
"ADRB3",0,NA,NA,NA,NA,NA
"ADRM1",1081.32240060485,-0.200333435315615,0.205373400110935,-0.975459505502672,0.329332379082356,0.678696890092305
"ADSL",1127.70467045649,-0.216819673295582,0.140316907884812,-1.54521416245554,0.122294469819931,0.436866562329053
"ADSS",923.309795743543,-0.250019815758037,0.0978552308210658,-2.55499694457022,0.0106188730096845,0.0965263939432865
"ADSSL1",50.572694378557,0.200884656495405,0.287706556585129,0.698227593002267,0.485034872909233,0.787560514210176
"ADTRP",6.0702057532454,-0.0991779075279618,0.7659144987493,-0.129489528778884,0.896970310019954,NA
"AEBP1",4844.79687746488,0.23120945145985,0.0907120974665838,2.54882709051042,0.0108085875231097,0.0978556485413988
"AEBP2",606.000055701687,-0.062068656421763,0.113629719849415,-0.546236112383434,0.584903645713506,0.842747699220919
"AEN",607.800989273222,-0.0365995772032443,0.126500650309144,-0.289323233626087,0.772334034370951,0.924266423895743
"AES",2500.00002483295,0.0462255791038382,0.126714958903976,0.364799700869318,0.715260928404383,0.903594449133399
"AFAP1",2943.96809136352,-0.092081415581988,0.0881366705207637,-1.04475713727233,0.296135229725189,0.650145691087273
"AFAP1-AS1",7.38536724062584,-0.0397995420369381,0.669291838554455,-0.0594651536807883,0.952581619675833,NA
"AFAP1L1",146.150733368852,0.344873665026552,0.185140294368533,1.86276934582409,0.0624947246049453,0.304708559937585
"AFAP1L2",0.14583825173883,-0.808958467639697,4.0804728567969,-0.198251157654977,0.842848563693048,NA
"AFDN",1238.49212143926,0.072910474222313,0.14077801279163,0.517910949135431,0.604520402341894,0.854019962331177
"AFDN-DT",3.64466029695774,1.24915467897307,1.02861773174826,1.21440126921591,0.224594530993438,NA
"AFF1",1507.63153375027,0.0583258754173074,0.150935873776268,0.386428182764315,0.699179581196811,0.899074112033029
"AFF1-AS1",61.5801084862168,0.135402764494063,0.290588374311748,0.465960707529204,0.641243625943849,0.873364542280693
"AFF2",0.308282419211107,-1.67892320493105,3.47438964288969,-0.483228243662006,0.628933683330292,NA
"AFF3",110.202236977356,0.643834868580423,0.222307912077359,2.89614014437948,0.00377783646220823,0.0460839451588472
"AFF4",3999.6121295535,0.019888147047454,0.115054736172175,0.172858134389984,0.862762940114141,0.954976685115295
